"Stec ID","Activity","Start datetime","Destination","Status","Activity instance"," order","Throughput time case","Processing time case"
"138482","Production",2021-07-06,"Others","Start","6398",6398,1,0
"138483","Production",2021-07-07,"USA","Start","6399",6399,1,0
"138484","Production",2021-07-07,"Others","Start","6400",6400,1,0
"138485","Production",2021-07-07,"USA","Start","6401",6401,1,0
"138486","Production",2021-07-07,"USA","Start","6402",6402,2,0
"138487","Production",2021-07-13,"Others","Start","6403",6403,1,0
"138488","Production",2021-07-15,"Others","Start","6404",6404,1,0
"138489","Production",2021-07-16,"Others","Start","6405",6405,1,0
"138490","Production",2021-07-16,"Others","Start","6406",6406,1,0
"138491","Production",2021-07-16,"Others","Start","6407",6407,1,0
"138492","Production",2021-07-16,"Others","Start","6408",6408,1,0
"138493","Production",2021-07-16,"Others","Start","6409",6409,1,0
"138494","Production",2021-07-16,"Others","Start","6410",6410,0,0
"138495","Production",2021-07-15,"USA","Start","6411",6411,2,0
"138496","Production",2021-07-15,"Others","Start","6412",6412,0,0
"138497","Production",2021-07-15,"Others","Start","6413",6413,0,0
"138498","Production",2021-07-15,"USA","Start","6414",6414,2,0
"138499","Production",2021-07-15,"USA","Start","6415",6415,2,0
"138500","Production",2021-07-16,"USA","Start","6416",6416,2,0
"138501","Production",2021-07-16,"Others","Start","6417",6417,1,0
"138502","Production",2021-07-16,"USA","Start","6418",6418,2,0
"138503","Production",2021-07-15,"Others","Start","6419",6419,0,0
"138504","Production",2021-07-15,"Others","Start","6420",6420,0,0
"138505","Production",2021-07-16,"Others","Start","6421",6421,0,0
"138506","Production",2021-07-16,"Others","Start","6422",6422,0,0
"138507","Production",2021-07-16,"Others","Start","6423",6423,0,0
"138508","Production",2021-07-15,"USA","Start","6424",6424,0,0
"138509","Production",2021-07-15,"USA","Start","6425",6425,0,0
"138510","Production",2021-07-15,"USA","Start","6426",6426,0,0
"138511","Production",2021-07-15,"USA","Start","6427",6427,0,0
"138512","Production",2021-07-15,"USA","Start","6428",6428,0,0
"138513","Production",2021-07-15,"USA","Start","6429",6429,0,0
"138514","Production",2021-07-15,"USA","Start","6430",6430,0,0
"138515","Production",2021-07-15,"USA","Start","6431",6431,0,0
"138516","Production",2021-07-15,"USA","Start","6432",6432,0,0
"138517","Production",2021-07-15,"USA","Start","6433",6433,0,0
"138518","Production",2021-07-15,"USA","Start","6434",6434,0,0
"138519","Production",2021-07-12,"Others","Start","6435",6435,0,0
"138520","Production",2021-07-12,"Others","Start","6436",6436,0,0
"138521","Production",2021-07-13,"Others","Start","6437",6437,0,0
"138522","Production",2021-07-14,"Others","Start","6438",6438,0,0
"138523","Production",2021-07-15,"Others","Start","6439",6439,0,0
"138524","Production",2021-07-15,"Others","Start","6440",6440,0,0
"138525","Production",2021-07-13,"USA","Start","6441",6441,0,0
"138526","Production",2021-07-14,"USA","Start","6442",6442,2,0
"138527","Production",2021-07-14,"USA","Start","6443",6443,2,0
"138528","Production",2021-07-16,"USA","Start","6444",6444,0,0
"138529","Production",2021-07-16,"USA","Start","6445",6445,0,0
"138530","Production",2021-07-13,"USA","Start","6446",6446,1,0
"138531","Production",2021-07-14,"USA","Start","6447",6447,0,0
"138532","Production",2021-07-14,"USA","Start","6448",6448,0,0
"138533","Production",2021-07-15,"USA","Start","6449",6449,0,0
"138534","Production",2021-07-15,"Others","Start","6450",6450,0,0
"138535","Production",2021-07-16,"USA","Start","6451",6451,0,0
"138536","Production",2021-07-16,"Others","Start","6452",6452,0,0
"138537","Production",2021-07-15,"Others","Start","6453",6453,1,0
"138538","Production",2021-07-16,"USA","Start","6454",6454,0,0
"138539","Production",2021-07-18,"Others","Start","6455",6455,0,0
"138540","Production",2021-07-18,"Others","Start","6456",6456,0,0
"138541","Production",2021-07-09,"USA","Start","6457",6457,4,0
"138542","Production",2021-07-13,"Others","Start","6458",6458,1,0
"138543","Production",2021-07-13,"Others","Start","6459",6459,1,0
"138544","Production",2021-07-13,"USA","Start","6460",6460,1,0
"138545","Production",2021-07-12,"USA","Start","6461",6461,3,0
"138546","Production",2021-07-13,"USA","Start","6462",6462,2,0
"138547","Production",2021-07-16,"USA","Start","6463",6463,1,0
"138548","Production",2021-07-16,"Canada","Start","6464",6464,1,0
"138549","Production",2021-07-19,"USA","Start","6465",6465,0,0
"138550","Production",2021-07-19,"USA","Start","6466",6466,0,0
"138551","Production",2021-07-20,"Others","Start","6467",6467,0,0
"138552","Production",2021-07-20,"Others","Start","6468",6468,0,0
"138553","Production",2021-07-19,"Others","Start","6469",6469,1,0
"138554","Production",2021-07-19,"Others","Start","6470",6470,1,0
"138555","Production",2021-07-19,"Others","Start","6471",6471,1,0
"138556","Production",2021-07-19,"Others","Start","6472",6472,1,0
"138557","Production",2021-07-19,"Others","Start","6473",6473,1,0
"138558","Production",2021-07-19,"Others","Start","6474",6474,1,0
"138559","Production",2021-07-19,"USA","Start","6475",6475,1,0
"138560","Production",2021-07-15,"Others","Start","6476",6476,1,0
"138561","Production",2021-07-15,"Others","Start","6477",6477,1,0
"138562","Production",2021-07-19,"Others","Start","6478",6478,1,0
"138563","Production",2021-07-19,"Others","Start","6479",6479,1,0
"138564","Production",2021-07-19,"Others","Start","6480",6480,1,0
"138565","Production",2021-07-19,"Others","Start","6481",6481,1,0
"138566","Production",2021-07-14,"Others","Start","6482",6482,3,0
"138567","Production",2021-07-19,"USA","Start","6483",6483,0,0
"138568","Production",2021-07-19,"USA","Start","6484",6484,1,0
"138569","Production",2021-07-16,"Others","Start","6485",6485,0,0
"138570","Production",2021-07-19,"Others","Start","6486",6486,1,0
"138571","Production",2021-07-19,"Others","Start","6487",6487,1,0
"138572","Production",2021-07-19,"USA","Start","6488",6488,0,0
"138573","Production",2021-06-25,"USA","Start","6489",6489,4,0
"138574","Production",2021-06-24,"Others","Start","6490",6490,5,0
"138575","Production",2021-06-28,"Others","Start","6491",6491,0,0
"138576","Production",2021-06-28,"Others","Start","6492",6492,0,0
"138577","Production",2021-07-15,"USA","Start","6493",6493,1,0
"138578","Production",2021-07-15,"USA","Start","6494",6494,1,0
"138579","Production",2021-06-29,"Others","Start","6495",6495,1,0
"138580","Production",2021-07-01,"Others","Start","6496",6496,0,0
"138581","Production",2021-07-01,"Others","Start","6497",6497,5,0
"138582","Production",2021-07-05,"Others","Start","6498",6498,0,0
"138583","Production",2021-07-08,"Others","Start","6499",6499,0,0
"138584","Production",2021-07-08,"Others","Start","6500",6500,0,0
"138585","Production",2021-07-08,"Others","Start","6501",6501,0,0
"138586","Production",2021-07-15,"Others","Start","6502",6502,0,0
"138587","Production",2021-07-20,"USA","Start","6503",6503,0,0
"138588","Production",2021-07-20,"USA","Start","6504",6504,0,0
"138589","Production",2021-07-15,"Others","Start","6505",6505,0,0
"138590","Production",2021-07-20,"Others","Start","6506",6506,1,0
"138591","Production",2021-07-20,"Others","Start","6507",6507,1,0
"138592","Production",2021-07-20,"Others","Start","6508",6508,1,0
"138593","Production",2021-07-20,"Others","Start","6509",6509,1,0
"138594","Production",2021-07-19,"Others","Start","6510",6510,0,0
"138595","Production",2021-07-19,"Others","Start","6511",6511,0,0
"138596","Production",2021-07-19,"Others","Start","6512",6512,0,0
"138597","Production",2021-07-19,"USA","Start","6513",6513,0,0
"138598","Production",2021-07-19,"USA","Start","6514",6514,0,0
"138599","Production",2021-07-19,"USA","Start","6515",6515,4,0
"138600","Production",2021-07-19,"USA","Start","6516",6516,0,0
"138601","Production",2021-07-20,"USA","Start","6517",6517,0,0
"138602","Production",2021-07-20,"USA","Start","6518",6518,0,0
"138603","Production",2021-07-20,"USA","Start","6519",6519,0,0
"138604","Production",2021-07-20,"USA","Start","6520",6520,0,0
"138605","Production",2021-07-20,"USA","Start","6521",6521,0,0
"138606","Production",2021-07-20,"Others","Start","6522",6522,0,0
"138607","Production",2021-07-20,"Others","Start","6523",6523,0,0
"138608","Production",2021-07-20,"Others","Start","6524",6524,0,0
"138609","Production",2021-07-20,"Others","Start","6525",6525,0,0
"138610","Production",2021-07-20,"Others","Start","6526",6526,0,0
"138611","Production",2021-07-20,"Others","Start","6527",6527,0,0
"138612","Production",2021-07-20,"Others","Start","6528",6528,0,0
"138613","Production",2021-07-21,"Others","Start","6529",6529,0,0
"138614","Production",2021-07-21,"Others","Start","6530",6530,0,0
"138615","Production",2021-07-21,"Others","Start","6531",6531,0,0
"138616","Production",2021-07-20,"USA","Start","6532",6532,0,0
"138617","Production",2021-07-15,"Others","Start","6533",6533,1,0
"138618","Production",2021-06-07,"USA","Start","6534",6534,3,0
"138619","Production",2021-06-25,"USA","Start","6535",6535,0,0
"138620","Production",2021-06-25,"USA","Start","6536",6536,30,0
"138621","Production",2021-06-25,"USA","Start","6537",6537,0,0
"138622","Production",2021-07-01,"USA","Start","6538",6538,0,0
"138623","Production",2021-07-01,"USA","Start","6539",6539,0,0
"138624","Production",2021-07-01,"USA","Start","6540",6540,0,0
"138625","Production",2021-07-01,"USA","Start","6541",6541,0,0
"138626","Production",2021-07-01,"USA","Start","6542",6542,0,0
"138627","Production",2021-07-01,"USA","Start","6543",6543,0,0
"138628","Production",2021-07-01,"USA","Start","6544",6544,0,0
"138629","Production",2021-07-01,"USA","Start","6545",6545,0,0
"138630","Production",2021-07-01,"USA","Start","6546",6546,0,0
"138631","Production",2021-07-01,"USA","Start","6547",6547,0,0
"138632","Production",2021-07-01,"USA","Start","6548",6548,0,0
"138633","Production",2021-07-01,"USA","Start","6549",6549,0,0
"138634","Production",2021-07-02,"USA","Start","6550",6550,0,0
"138635","Production",2021-07-02,"USA","Start","6551",6551,0,0
"138636","Production",2021-07-02,"USA","Start","6552",6552,0,0
"138637","Production",2021-07-02,"USA","Start","6553",6553,0,0
"138638","Production",2021-07-02,"USA","Start","6554",6554,0,0
"138639","Production",2021-07-02,"USA","Start","6555",6555,0,0
"138640","Production",2021-07-02,"USA","Start","6556",6556,0,0
"138641","Production",2021-07-02,"USA","Start","6557",6557,0,0
"138642","Production",2021-07-19,"USA","Start","6558",6558,2,0
"138643","Production",2021-07-19,"USA","Start","6559",6559,2,0
"138644","Production",2021-07-05,"USA","Start","6560",6560,0,0
"138645","Production",2021-07-05,"USA","Start","6561",6561,0,0
"138646","Production",2021-07-08,"USA","Start","6562",6562,0,0
"138647","Production",2021-07-08,"USA","Start","6563",6563,0,0
"138648","Production",2021-07-19,"USA","Start","6564",6564,0,0
"138649","Production",2021-07-19,"USA","Start","6565",6565,0,0
"138650","Production",2021-07-19,"USA","Start","6566",6566,0,0
"138651","Production",2021-07-19,"USA","Start","6567",6567,0,0
"138652","Production",2021-07-19,"USA","Start","6568",6568,0,0
"138653","Production",2021-07-19,"USA","Start","6569",6569,0,0
"138654","Production",2021-07-19,"USA","Start","6570",6570,0,0
"138655","Production",2021-07-19,"USA","Start","6571",6571,0,0
"138656","Production",2021-07-20,"Others","Start","6572",6572,0,0
"138657","Production",2021-07-20,"Others","Start","6573",6573,0,0
"138658","Production",2021-07-19,"USA","Start","6574",6574,0,0
"138659","Production",2021-07-19,"USA","Start","6575",6575,0,0
"138660","Production",2021-07-20,"USA","Start","6576",6576,0,0
"138661","Production",2021-07-20,"USA","Start","6577",6577,0,0
"138662","Production",2021-07-13,"USA","Start","6578",6578,0,0
"138663","Production",2021-07-13,"USA","Start","6579",6579,0,0
"138664","Production",2021-07-08,"Others","Start","6580",6580,1,0
"138665","Production",2021-07-08,"Others","Start","6581",6581,1,0
"138666","Production",2021-07-08,"Others","Start","6582",6582,1,0
"138668","Production",2021-07-08,"Canada","Start","6583",6583,1,0
"138669","Production",2021-07-09,"USA","Start","6584",6584,0,0
"138670","Production",2021-07-09,"Others","Start","6585",6585,1,0
"138671","Production",2021-07-09,"USA","Start","6586",6586,1,0
"138672","Production",2021-07-19,"USA","Start","6587",6587,2,0
"138673","Production",2021-07-19,"USA","Start","6588",6588,2,0
"138674","Production",2021-07-19,"USA","Start","6589",6589,2,0
"138675","Production",2021-07-13,"Others","Start","6590",6590,1,0
"138676","Production",2021-07-20,"Others","Start","6591",6591,1,0
"138677","Production",2021-07-20,"Others","Start","6592",6592,1,0
"138678","Production",2021-07-20,"Others","Start","6593",6593,1,0
"138679","Production",2021-07-21,"Others","Start","6594",6594,1,0
"138680","Production",2021-07-09,"USA","Start","6595",6595,0,0
"138681","Production",2021-07-09,"USA","Start","6596",6596,0,0
"138682","Production",2021-07-19,"USA","Start","6597",6597,10,0
"138683","Production",2021-07-19,"USA","Start","6598",6598,10,0
"138684","Production",2021-07-21,"Others","Start","6599",6599,1,0
"138685","Production",2021-07-21,"Others","Start","6600",6600,1,0
"138686","Production",2021-07-21,"Others","Start","6601",6601,1,0
"138687","Production",2021-07-21,"Others","Start","6602",6602,1,0
"138688","Production",2021-07-12,"USA","Start","6603",6603,1,0
"138689","Production",2021-07-13,"Others","Start","6604",6604,1,0
"138690","Production",2021-07-14,"Others","Start","6605",6605,1,0
"138691","Production",2021-07-15,"Others","Start","6606",6606,1,0
"138692","Production",2021-07-15,"Others","Start","6607",6607,1,0
"138693","Production",2021-07-15,"Others","Start","6608",6608,5,0
"138694","Production",2021-07-20,"USA","Start","6609",6609,0,0
"138695","Production",2021-07-20,"USA","Start","6610",6610,0,0
"138696","Production",2021-07-20,"USA","Start","6611",6611,0,0
"138697","Production",2021-07-20,"USA","Start","6612",6612,0,0
"138698","Production",2021-07-20,"USA","Start","6613",6613,0,0
"138699","Production",2021-07-20,"USA","Start","6614",6614,0,0
"138700","Production",2021-07-20,"USA","Start","6615",6615,0,0
"138701","Production",2021-07-20,"USA","Start","6616",6616,0,0
"138702","Production",2021-07-20,"USA","Start","6617",6617,0,0
"138703","Production",2021-07-20,"USA","Start","6618",6618,2,0
"138704","Production",2021-07-20,"USA","Start","6619",6619,2,0
"138705","Production",2021-07-20,"USA","Start","6620",6620,2,0
"138706","Production",2021-07-21,"USA","Start","6621",6621,0,0
"138707","Production",2021-07-21,"USA","Start","6622",6622,0,0
"138708","Production",2021-07-21,"USA","Start","6623",6623,0,0
"138709","Production",2021-07-21,"USA","Start","6624",6624,0,0
"138710","Production",2021-07-21,"USA","Start","6625",6625,0,0
"138711","Production",2021-07-21,"USA","Start","6626",6626,0,0
"138712","Production",2021-07-21,"USA","Start","6627",6627,0,0
"138713","Production",2021-07-20,"USA","Start","6628",6628,2,0
"138714","Production",2021-07-21,"USA","Start","6629",6629,0,0
"138715","Production",2021-07-20,"Others","Start","6630",6630,1,0
"138716","Production",2021-07-20,"Others","Start","6631",6631,1,0
"138717","Production",2021-07-20,"Others","Start","6632",6632,1,0
"138718","Production",2021-07-20,"Others","Start","6633",6633,1,0
"138719","Production",2021-07-20,"Others","Start","6634",6634,1,0
"138721","Production",2021-07-23,"Others","Start","6635",6635,16,0
"138722","Production",2021-07-22,"USA","Start","6636",6636,0,0
"138723","Production",2021-07-22,"Others","Start","6637",6637,1,0
