"Stec ID","Destination","Throughput time","Trace length"
"141794","USA",1,2
"141795","USA",1,2
"141796","Others",2,2
"141797","Others",1,2
"141798","Others",0,2
"141799","Others",0,2
"141800","Others",0,2
"141801","Others",0,2
"141802","USA",0,2
"141803","USA",0,2
"141804","USA",1,2
"141805","Others",1,2
"141806","Others",1,2
"141807","Others",1,2
"141808","USA",7,3
"141809","USA",2,2
"141811","USA",1,2
"141812","USA",6,3
"141813","USA",5,3
"141814","Others",1,2
"141815","USA",1,2
"141816","USA",1,2
"141817","USA",2,2
"141818","Others",1,2
"141819","Others",1,2
"141820","USA",1,2
"141821","USA",0,2
"141822","USA",2,2
"141823","USA",0,2
"141824","USA",0,2
"141825","USA",0,2
"141826","Others",0,2
"141827","USA",0,2
"141828","USA",0,2
"141829","USA",0,2
"141830","USA",0,2
"141831","USA",0,2
"141841","Others",1,2
"141842","Others",1,2
"141843","Others",1,2
"141844","Others",1,2
"141845","Others",1,2
"141846","USA",1,2
"141847","Others",0,2
"141848","USA",1,2
"141849","USA",1,2
"141850","USA",2,2
"141851","USA",2,2
"141852","USA",2,2
"141853","USA",2,2
"141854","USA",2,2
"141855","USA",2,2
"141856","USA",2,2
"141857","USA",2,2
"141858","Others",2,2
"141859","Others",2,2
"141860","USA",2,2
"141861","USA",2,2
"141862","USA",2,2
"141863","USA",2,2
"141864","Others",0,2
"141865","Others",0,2
"141866","USA",0,2
"141867","Others",0,2
"141868","Others",0,2
"141869","USA",0,2
"141870","Others",1,2
"141871","USA",1,2
"141872","USA",5,2
"141873","Others",4,2
"141874","USA",0,2
"141875","USA",0,2
"141876","USA",2.95833333333333,2
"141877","Others",3.95833333333333,2
"141878","Others",2.95833333333333,2
"141879","USA",3.95833333333333,2
"141880","USA",1,2
"141881","Others",1,2
"141882","USA",6,2
"141883","Others",1,2
"141884","USA",3,3
"141885","Others",2,2
"141886","Others",2,2
"141887","Others",1,2
"141888","Others",1,2
"141889","USA",1,2
"141890","USA",1,2
"141891","USA",1,2
"141892","Others",1,2
"141893","Others",1,2
"141894","USA",1,2
"141895","USA",2,2
"141896","USA",1,2
"141897","USA",1,2
"141898","USA",1,2
"141899","USA",0,2
"141900","USA",2,2
"141901","USA",6,3
"141902","USA",0,2
"141903","Others",0,2
"141904","Others",0,2
"141905","Others",0,2
"141906","Others",1,2
"141907","Others",1,2
"141908","Others",1,2
"141909","Others",0,2
"141910","Others",0,2
"141911","Others",0,2
"141912","Others",0,2
"141913","Others",0,2
"141914","Others",0,2
"141921","USA",0,2
"141922","Others",0,2
"141923","Others",0,2
"141924","Others",0,2
"141925","Others",0,2
"141926","Others",0,2
"141927","Others",0,2
"141928","Others",0,2
"141929","Others",0,2
"141930","Canada",4.95833333333333,2
"141931","Others",1,2
"141932","Others",1,2
"141933","USA",1,2
"141934","USA",0,2
"141935","USA",0,2
"141936","USA",0,2
"141937","USA",4.95833333333333,2
"141938","USA",1,2
"141939","USA",0,2
"141940","USA",0,2
"141941","Canada",0,2
"141942","Canada",0,2
"141943","Others",0,2
"141944","Others",0,2
"141945","Others",0,2
"141946","Others",0,2
"141947","USA",2,2
"141948","USA",2,2
"141949","Others",0,2
"141950","Others",0,2
"141951","Others",0,2
"141952","Others",0,2
"141953","Others",0,2
"141954","Others",0,2
"141955","USA",4,3
"141956","USA",1,2
"141957","USA",1,2
"141958","USA",1,2
"141959","USA",1,2
"141960","Others",1,2
"141961","USA",1,2
"141962","Others",0,2
"141963","USA",1,2
"141964","USA",1,2
"141965","USA",1,2
"141966","Others",1,2
"141967","Others",0,2
"141968","Others",0,2
"141969","USA",0,2
"141970","USA",0,2
"141971","USA",0,2
"141972","USA",0,2
"141973","USA",0,2
"141974","USA",0,2
"141975","USA",0,2
"141976","USA",1,2
"141977","Others",1,2
"141978","Others",1,2
"141979","Others",1,2
"141980","Others",1,2
"141981","Others",0,2
"141982","Others",0,2
"141983","Others",0,2
"141984","Others",0,2
"141985","USA",0,2
"141986","USA",0,2
"141987","USA",0,2
"141988","USA",0,2
"141989","USA",0,2
"141990","USA",0,2
"141991","USA",0,2
"141992","Others",0,2
"141993","USA",2,2
"141994","Others",2,2
"141995","USA",1,2
"141996","Others",1,2
"141997","EU",0,2
"141998","USA",0,2
"141999","USA",0,2
"142000","USA",0,2
"142001","USA",0,2
"142002","USA",0,2
"142003","USA",0,2
"142004","Others",0,2
"142005","Others",0,2
"142006","Others",0,2
"142007","USA",2,2
"142008","USA",2,2
"142009","Others",0,2
"142010","Others",0,2
"142021","USA",0,2
"142022","USA",1,2
"142023","USA",2,2
"142024","USA",2,2
"142025","USA",2,2
"142026","USA",2,2
"142027","USA",2,2
"142028","Others",1,2
"142029","Others",1,2
"142030","USA",2,2
"142031","Others",1,2
"142032","Others",1,2
"142033","Others",3,2
"142034","Others",0,2
"142035","USA",4.95833333333333,3
"142036","USA",2,2
"142037","USA",2,2
"142038","USA",1,2
"142039","Others",0,2
"142040","Others",0,2
"142041","Others",0,2
"142042","Others",0,2
"142043","USA",3.95833333333333,3
"142044","USA",5.95833333333333,3
"142045","USA",2,3
"142046","USA",0,2
"142047","USA",0,2
"142048","USA",0,2
"142049","USA",0,2
"142050","USA",0,2
"142051","USA",0,2
"142052","USA",0,2
"142053","USA",0,2
"142054","USA",0,2
"142055","USA",0,2
"142056","USA",0,2
"142057","USA",0,2
"142058","USA",0,2
"142059","USA",0,2
"142060","USA",0,2
"142061","USA",0,2
"142062","USA",0,2
"142063","USA",0,2
"142064","USA",0,2
"142065","USA",0,2
"142066","USA",0,2
"142067","USA",0,2
"142068","USA",0,2
"142069","USA",0,2
"142070","USA",0,2
"142071","USA",0,2
"142072","USA",0,2
"142073","USA",0,2
"142074","USA",2,2
"142075","USA",0,2
"142076","USA",0,2
"142077","USA",0,2
"142078","USA",0,2
"142079","USA",0,2
"142080","USA",0,2
"142081","USA",0,2
"142082","USA",0,2
"142083","USA",0,2
"142084","USA",0,2
"142085","USA",0,2
"142086","USA",0,2
"142087","USA",0,2
"142088","USA",0,2
"142089","USA",0,2
"142090","USA",0,2
"142091","USA",0,2
"142092","USA",0,2
"142093","USA",0,2
"142094","USA",0,2
"142095","USA",0,2
"142096","USA",0,2
"142097","USA",0,2
"142098","USA",0,2
"142099","USA",0,2
"142100","USA",0,2
"142101","USA",0,2
"142102","USA",0,2
"142103","USA",0,2
"142104","USA",0,2
"142105","USA",0,2
"142106","USA",0,2
"142107","USA",0,2
"142108","USA",0,2
"142109","USA",0,2
"142110","USA",0,2
"142111","USA",0,2
"142112","USA",0,2
"142113","USA",0,2
"142114","USA",0,2
"142115","USA",0,2
"142116","USA",0,2
"142117","USA",0,2
"142118","USA",0,2
"142119","Others",1,2
"142120","Others",6,2
"142121","Others",1,2
"142122","Others",1,2
"142123","USA",1,2
"142124","Others",1,2
"142141","Others",0,2
"142142","Others",0,2
"142143","Others",2,2
"142144","Others",2,2
"142145","Others",1,2
"142146","Others",1,2
"142147","USA",0,2
"142148","USA",0,2
"142149","USA",0,2
"142150","USA",0,2
"142151","USA",0,2
"142152","USA",0,2
"142153","USA",0,2
"142154","USA",0,2
"142155","USA",0,2
"142157","Others",0,2
"142158","Others",0,2
"142159","Others",0,2
"142160","Others",0,2
"142161","Others",0,2
"142162","USA",5,3
"142163","USA",1,2
"142164","USA",1,2
"142165","USA",1,2
"142166","USA",1,2
"142167","USA",1,2
"142168","USA",1,2
"142169","USA",2,2
"142170","USA",2,2
"142171","USA",2,2
"142172","USA",1,2
"142173","Others",0,2
"142174","Others",0,2
"142175","Others",0,2
"142176","Others",0,2
"142177","Others",0,2
"142178","Others",0,2
"142179","Others",0,2
"142180","Others",2,2
"142181","Others",2,2
"142182","Others",1,2
"142183","Others",2,2
"142184","USA",2,2
"142185","Others",1,2
"142186","Others",0,2
"142187","Others",0,2
"142188","Others",0,2
"142189","Others",3,2
"142190","USA",0,2
"142191","USA",0,2
"142192","Others",3.95833333333333,2
"142193","Others",1,2
"142194","Others",1,2
"142195","Others",1,2
"142196","Others",1,2
"142197","Others",1,2
"142198","Others",1,2
"142199","Others",1,2
"142200","Others",1,2
"142201","Others",1,2
"142202","Others",1,2
"142203","Others",1,2
"142204","Others",1,2
"142205","USA",1,2
"142206","USA",1,2
"142207","Others",1,2
"142208","Others",1,2
"142209","USA",1,2
"142210","Others",1,2
"142211","Others",1,2
"142212","USA",0,2
"142213","USA",0,2
"142214","USA",0,2
"142215","Others",3,2
"142216","Others",4,2
"142217","USA",4,2
"142218","Others",1,2
"142219","Others",1,2
"142220","Others",1,2
"142221","Others",2,2
"142222","Others",2,2
"142223","USA",1,2
"142224","USA",1,2
"142225","Others",1,2
"142226","Others",1,2
"142227","USA",2,2
"142228","Others",1,2
"142229","Others",1,2
"142230","USA",4,2
"142231","USA",4,2
"142232","Others",4,2
"142233","USA",3,2
"142234","Others",0,2
"142235","USA",0,2
"142236","Others",0,2
"142237","Others",0,2
"142238","Others",0,2
"142239","Others",0,2
"142240","Others",0,2
"142241","Others",0,2
"142242","Others",0,2
"142243","Others",0,2
"142244","Others",0,2
"142245","Others",1,2
"142246","Others",1,2
"142247","USA",0,2
"142248","USA",0,2
"142249","Others",0,2
"142250","USA",0,2
"142251","Others",0,2
"142252","USA",0,2
"142253","Others",0,2
"142254","USA",0,2
"142255","USA",0,2
"142256","USA",0,2
"142257","USA",7,3
"142258","Others",1,2
"142259","Others",1,2
"142260","Others",1,2
"142261","Others",1,2
"142262","Others",1,2
"142263","Others",0,2
"142264","Others",0,2
"142265","USA",0,2
"142266","Others",1,2
"142267","USA",1,2
"142268","USA",1,2
"142269","Canada",5,2
"142270","USA",1,2
"142271","USA",1,2
"142272","USA",1,2
"142273","USA",1,2
"142274","USA",1,2
"142275","USA",1,2
"142276","USA",1,2
"142277","USA",1,2
"142278","USA",1,2
"142279","USA",1,2
"142280","USA",1,2
"142281","USA",4,2
"142282","USA",4,2
"142283","USA",4,2
"142284","USA",1,2
"142285","USA",3,2
"142286","USA",2,2
"142287","USA",2,2
"142288","Others",4,2
"142289","Others",4,2
"142290","Others",1,2
"142291","Others",1,2
"142292","Others",2,2
"142293","Others",1,2
"142294","Others",2,2
"142295","Others",1,2
"142296","USA",1,2
"142297","USA",1,2
"142298","USA",1,2
"142299","Others",1,2
"142300","Others",1,2
"142301","Others",0,2
"142302","Others",0,2
"142303","USA",1,2
"142304","Others",0,2
"142305","USA",0,2
"142306","Others",0,2
"142307","USA",0,2
"142308","USA",0,2
"142309","USA",0,2
"142310","USA",0,2
"142311","USA",1,2
"142312","USA",1,2
"142313","Others",0,2
"142314","Others",0,2
"142315","USA",2,2
"142316","USA",2,2
"142317","USA",2,2
"142318","USA",2,2
"142319","USA",2,2
"142320","USA",2,2
"142321","USA",2,2
"142322","USA",2,2
"142323","USA",2,2
"142324","USA",0,2
"142325","USA",0,2
"142326","USA",0,2
"142327","Others",1,2
"142328","Others",0,2
"142329","Others",0,2
"142330","Others",0,2
"142331","Others",0,2
"142332","Others",0,2
"142333","Others",0,2
"142334","USA",0,2
"142335","USA",0,2
"142336","USA",0,2
"142337","USA",0,2
"142338","USA",0,2
"142339","USA",0,2
"142340","USA",0,2
"142341","Others",0,2
"142342","Others",0,2
"142343","Others",0,2
"142344","Others",0,2
"142345","Others",0,2
"142346","Others",1,2
"142347","USA",1,2
"142348","Others",1,2
"142349","Others",1,2
"142350","USA",2,2
"142351","Others",1,2
"142352","Others",1,2
"142353","USA",1,2
"142354","USA",4,3
"142355","USA",1,2
"142356","USA",1,2
"142357","Others",0,2
"142358","Others",0,2
"142359","Others",0,2
"142360","Others",0,2
"142361","Others",0,2
"142362","Others",0,2
"142363","Others",0,2
"142366","Others",0,2
"142367","USA",2,3
"142368","USA",2,3
"142369","USA",0,2
"142370","Others",0,2
"142371","USA",0,2
"142372","Others",2,2
"142373","Others",2,2
"142374","Others",2,2
"142375","Others",2,2
"142376","USA",0,2
"142377","Others",3,2
"142378","USA",2,2
"142379","USA",0,2
"142380","USA",1,2
"142381","Others",0,2
"142382","Others",0,2
"142383","Others",0,2
"142384","USA",0,2
"142385","USA",0,2
"142386","Canada",0,2
"142387","Canada",0,2
"142388","USA",1,2
"142389","USA",1,2
"142390","USA",1,2
"142391","USA",1,2
"142392","USA",1,2
"142393","USA",1,2
"142394","USA",1,2
"142395","USA",1,2
"142396","USA",1,2
"142397","USA",1,2
"142398","USA",0,2
"142399","USA",0,2
"142400","USA",0,2
"142401","USA",0,2
"142402","USA",1,2
"142403","USA",0,2
"142404","USA",6,2
"142405","USA",0,2
"142406","USA",5,2
"142407","Others",0,2
"142408","USA",0,2
"142409","Canada",1,2
"142410","USA",2,2
"142411","USA",1,2
"142412","Others",1,2
"142413","USA",1,2
"142414","Others",2,2
"142415","Others",2,2
"142416","Others",1,2
"142417","Others",1,2
"142418","Others",1,2
"142419","Others",1,2
"142420","Others",1,2
"142421","Others",2,2
"142422","USA",2,2
"142423","Others",0,2
"142424","Others",0,2
"142425","USA",6,2
"142426","USA",20,2
"142427","USA",20,2
"142428","USA",19,2
"142429","USA",19,2
"142430","USA",19,2
"142431","USA",15,2
"142432","USA",14,2
"142433","Others",1,2
"142434","Others",1,2
"142435","USA",13,2
"142436","USA",13,2
"142437","USA",1,2
"142438","USA",22.9583333333333,2
"142439","Others",1,2
"142440","USA",21.9583333333333,2
"142441","USA",20.9583333333333,2
"142442","Others",1,2
"142443","Others",1,2
"142444","Others",1,2
"142445","Others",1,2
"142446","Others",1,2
"142447","USA",2,2
"142448","Others",2,2
"142449","Others",1,2
"142450","Others",1,2
"142451","Others",1,2
"142452","Others",4,2
"142453","USA",1,2
"142454","USA",1,2
"142455","Others",1,2
"142456","Others",1,2
"142457","Others",2,2
"142458","USA",2,2
"142459","USA",1,2
"142460","USA",1,2
"142461","Others",1,2
"142481","USA",0,2
"142482","Others",1,2
"142483","Others",1,2
"142484","Others",1,2
"142485","Others",1,2
"142486","Others",1,2
"142487","Others",0,2
"142488","Others",1,2
"142489","Others",0,2
"142490","Others",0,2
"142491","USA",2,2
"142492","USA",2,2
"142493","USA",2,2
"142494","USA",2,2
"142495","USA",2,2
"142496","USA",2,2
"142497","USA",2,2
"142498","USA",0,2
"142499","USA",0,2
"142500","Others",0,2
"142501","Others",0,2
"142502","Others",0,2
"142503","Others",0,2
"142504","Others",0,2
"142505","Others",0,2
"142506","Others",1,2
"142507","Others",1,2
"142508","USA",1,2
"142509","USA",1,2
"142510","USA",1,2
"142511","USA",1,2
"142512","Others",1,2
"142513","Canada",1,2
"142514","Others",1,2
"142515","Others",1,2
"142516","Others",0,2
"142517","Others",0,2
"142518","Others",0,2
"142519","Others",3,2
"142520","USA",0,2
"142521","USA",0,2
"142522","USA",4,3
"142523","USA",0,2
"142524","USA",0,2
"142525","USA",1,2
"142526","Others",1,2
"142528","Others",1,2
"142529","Others",1,2
"142530","USA",7,3
"142531","Others",1,2
"142532","USA",1,2
"142533","USA",1,2
"142534","Others",1,2
"142535","Others",0,2
"142536","USA",6,2
"142537","USA",6,2
"142538","Others",0,2
"142539","Others",0,2
"142540","Others",0,2
"142541","Others",0,2
"142542","Others",0,2
"142543","Others",0,2
"142544","Others",1,2
"142545","Others",1,2
"142546","Others",0,2
"142547","Others",0,2
"142548","Others",0,2
"142549","USA",0,2
"142550","Others",0,2
"142551","USA",0,2
"142552","USA",0,2
"142553","Others",4,2
"142554","Others",1,2
"142555","Others",1,2
"142556","USA",3,2
"142557","USA",3,2
"142558","Others",4,2
"142559","USA",1,2
"142560","Canada",4,2
"142561","USA",1,2
"142562","USA",1,2
"142563","Others",1,2
"142564","USA",7,2
"142565","USA",1,2
"142566","Others",1,2
"142567","USA",1,2
"142568","USA",3,2
"142569","USA",3,2
"142570","USA",3,2
"142571","USA",3,2
"142572","Others",4,3
"142573","USA",3,3
"142574","Others",0,2
"142575","Others",0,2
"142576","Others",0,2
"142578","Others",1,2
"142579","USA",0,2
"142580","USA",0,2
"142581","USA",1,2
"142582","USA",1,2
"142583","USA",1,2
"142584","USA",1,2
"142585","USA",1,2
"142586","Others",1,2
"142587","Others",2,2
"142588","Others",0,2
"142589","Others",0,2
"142590","Others",0,2
"142591","Others",0,2
"142592","USA",4,2
"142593","Others",4,2
"142594","Others",4,2
"142595","USA",3,2
"142596","USA",1,2
"142597","Others",0,2
"142598","Others",0,2
"142599","Others",0,2
"142600","Others",0,2
"142601","Others",0,2
"142602","Others",1,2
"142603","Others",0,2
"142604","Others",0,2
"142605","USA",2,2
"142606","USA",2,2
"142607","USA",2,2
"142608","USA",2,2
"142609","USA",0,2
"142610","USA",2,2
"142611","USA",0,2
"142612","USA",2,2
"142613","USA",2,2
"142614","USA",2,2
"142615","USA",2,2
"142616","USA",2,2
"142617","USA",2,2
"142618","USA",2,2
"142619","USA",1,2
"142620","USA",2,2
"142621","USA",2,2
"142622","USA",1,2
"142623","USA",1,2
"142624","Others",0,2
"142625","USA",0,2
"142626","USA",0,2
"142627","Others",2,2
"142628","Others",0,2
"142629","Others",0,2
"142630","Others",0,2
"142631","Others",0,2
"142633","Others",0,2
"142634","Others",0,2
"142635","Others",1,2
"142636","Others",1,2
"142637","USA",2,2
"142638","USA",2,2
"142639","USA",0,2
"142640","USA",0,2
"142641","USA",0,2
"142642","USA",0,2
"142643","USA",0,2
"142644","USA",0,2
"142645","USA",0,2
"142646","USA",0,2
"142647","USA",0,2
"142648","USA",0,2
"142649","Others",0,2
"142650","Others",0,2
"142651","Others",0,2
"142652","Others",0,2
"142653","USA",2,2
"142654","USA",2,2
"142655","USA",1,2
"142656","USA",1,2
"142657","USA",1,2
"142658","Others",1,2
"142659","USA",0,2
"142660","USA",0,2
"142661","USA",0,2
"142662","USA",0,2
"142663","USA",0,2
"142664","USA",0,2
"142665","USA",0,2
"142666","USA",0,2
"142667","USA",0,2
"142668","USA",0,2
"142669","USA",0,2
"142670","USA",0,2
"142671","USA",0,2
"142672","USA",0,2
"142673","USA",0,2
"142674","USA",0,2
"142675","USA",8,3
"142676","Others",1,2
"142677","Others",1,2
"142678","USA",1,2
"142679","Others",1,2
"142680","Others",1,2
"142681","Others",1,2
"142682","Others",2,2
"142683","Others",2,2
"142684","Others",2,2
"142685","Others",2,2
"142686","USA",0,2
"142687","USA",0,2
"142688","Others",0,2
"142689","Others",0,2
"142690","Others",2,2
"142691","USA",2,2
"142692","USA",2,2
"142693","USA",2,2
"142694","USA",2,2
"142695","USA",2,2
"142696","Others",1,2
"142697","Others",1,2
"142698","Others",0,2
"142699","Others",0,2
"142700","Others",0,2
"142701","Others",0,2
"142702","Others",1,2
"142703","Others",0,2
"142704","USA",0,2
"142705","USA",0,2
"142706","USA",0,2
"142707","USA",0,2
"142708","USA",0,2
"142709","USA",2,2
"142710","USA",1,2
"142711","USA",1,2
"142712","USA",1,2
"142713","USA",1,2
"142714","USA",1,2
"142715","USA",1,2
"142716","Others",6,3
"142717","USA",2,2
"142718","USA",2,2
"142719","USA",2,2
"142720","USA",2,2
"142721","USA",2,2
"142722","USA",2,2
"142723","USA",2,2
"142724","Others",0,2
"142725","Others",0,2
"142726","Others",0,2
"142727","Others",0,2
"142728","Others",5,2
"142729","Others",0,2
"142730","Others",0,2
"142731","Others",2,2
"142732","Others",1,2
"142733","Others",1,2
"142734","USA",2,2
"142735","Others",2,2
"142736","Others",1,2
"142737","Others",1,2
"142738","Others",1,2
"142739","Others",0,2
"142740","Others",0,2
"142741","Others",2,2
"142742","USA",1,2
"142743","USA",2,2
"142744","Others",1,2
"142745","Others",1,2
"142746","USA",1,2
"142761","USA",2,2
"142762","Others",1,2
"142763","Others",2,2
"142764","Others",1,2
"142765","USA",1,2
"142766","Canada",2,2
"142767","Others",1,2
"142768","USA",1,2
"142769","USA",2,2
"142770","USA",2,2
"142771","Others",1,2
"142772","Others",1,2
"142773","USA",2,2
"142774","USA",2,2
"142775","USA",2,2
"142776","USA",2,2
"142777","USA",2,2
"142778","Others",0,2
"142779","Others",0,2
"142780","Others",0,2
"142781","Others",0,2
"142782","Others",0,2
"142783","Others",0,2
"142784","Others",1,2
"142785","Others",1,2
"142786","Others",1,2
"142787","Others",1,2
"142788","Others",4,2
"142789","Others",4,2
"142790","Others",4,2
"142791","Others",1,2
"142792","Others",1,2
"142793","Others",1,2
"142794","Others",1,2
"142795","Others",1,2
"142796","Others",1,2
"142797","Others",1,2
"142798","Others",1,2
"142799","USA",2,2
"142800","USA",2,2
"142801","USA",2,2
"142802","USA",1,2
"142803","USA",0,2
"142804","USA",0,2
"142805","USA",0,2
"142806","USA",0,2
"142807","USA",0,2
"142808","USA",0,2
"142809","USA",0,2
"142810","USA",0,2
"142811","USA",0,2
"142812","USA",0,2
"142813","USA",0,2
"142814","USA",0,2
"142815","Others",1,2
"142816","Others",0,2
"142817","USA",0,2
"142818","USA",0,2
"142819","USA",6,3
"142820","Others",0,2
"142821","Others",0,2
"142822","Others",0,2
"142823","USA",0,2
"142824","USA",0,2
"142825","Others",0,2
"142826","Others",0,2
"142827","Others",0,2
"142828","Others",0,2
"142829","USA",1,2
"142830","Others",1,2
"142831","USA",3,2
"142832","USA",3,2
"142833","Others",3,2
"142834","Others",1,2
"142835","USA",1,2
"142836","USA",3,2
"142837","Others",3,2
"142838","Others",1,2
"142839","Others",1,2
"142840","Others",1,2
"142841","Others",1,2
"142842","USA",1,2
"142843","USA",0,2
"142844","Others",0,2
"142845","Others",0,2
"142846","Others",0,2
"142847","Others",0,2
"142848","USA",0,2
"142849","USA",5,3
"142850","USA",0,2
"142851","USA",0,2
"142852","USA",0,2
"142853","USA",0,2
"142854","USA",0,2
"142855","USA",5,3
"142856","USA",0,2
"142857","USA",0,2
"142863","USA",0,2
"142864","USA",0,2
"142865","USA",0,2
"142866","USA",0,2
"142867","USA",0,2
"142868","USA",0,2
"142869","USA",0,2
"142870","USA",0,2
"142871","USA",0,2
"142872","USA",0,2
"142873","Others",0,2
"142874","Others",0,2
"142875","Others",1,2
"142876","USA",1,2
"142877","USA",1,2
"142878","USA",1,2
"142879","Canada",1,2
"142880","USA",1,2
"142881","Others",1,2
"142882","Others",1,2
"142883","Others",1,2
"142884","Others",2,2
"142885","Canada",1,2
"142886","USA",0,2
"142887","USA",1,2
"142888","USA",0,2
"142889","USA",1,2
"142890","USA",1,2
"142891","Others",1,2
"142892","Others",1,2
"142893","USA",1,2
"142894","Others",0,2
"142895","USA",0,2
"142896","Others",0,2
"142897","USA",0,2
"142898","USA",0,2
"142899","Others",1,2
"142900","Canada",3,2
"142901","USA",1,2
"142902","USA",4,2
"142903","Others",3,2
"142904","Others",4,2
"142905","Others",3,2
"142906","Others",1,2
"142907","Others",1,2
"142908","Others",0,2
"142909","Others",0,2
"142910","Others",0,2
"142911","Others",0,2
"142912","Others",0,2
"142913","Others",0,2
"142914","Others",0,2
"142915","Others",0,2
"142916","Others",0,2
"142917","Others",0,2
"142918","Others",0,2
"142919","Others",0,2
"142920","Others",0,2
"142921","Others",0,2
"142922","Others",0,2
"142923","Others",32,3
"142924","USA",0,2
"142925","USA",0,2
"142926","Others",0,2
"142927","USA",1,3
"142928","USA",0,2
"142929","USA",1,3
"142930","Others",0,2
"142931","USA",0,2
"142932","Others",0,2
"142933","Others",0,2
"142934","USA",0,2
"142935","Others",0,2
"142936","Canada",0,2
"142937","USA",1,3
"142938","Others",0,2
"142939","USA",0,2
"142940","Others",0,2
"142941","USA",0,2
"142942","Others",4,2
"142943","Others",4,2
"142944","Others",1,2
"142945","Others",1,2
"142946","Others",0,2
"142947","Others",0,2
"142948","Others",0,2
"142949","Others",0,2
"142950","Others",0,2
"142951","Others",1,2
"142952","Others",1,2
"142953","Others",0,2
"142954","USA",0,2
"142955","USA",0,2
"142956","USA",0,2
"142957","USA",0,2
"142958","USA",0,2
"142959","USA",0,2
"142960","USA",0,2
"142961","USA",0,2
"142962","USA",0,2
"142981","USA",0,2
"142982","USA",0,2
"142983","USA",0,2
"142984","Others",11,3
"142985","USA",0,2
"142986","Others",0,2
"142987","Others",8,3
"142988","USA",2,2
"142989","USA",2,2
"142990","Others",1,2
"142991","Others",2,2
"142992","USA",2,2
"142993","USA",0,2
"142994","USA",0,2
"142995","USA",0,2
"142996","USA",0,2
"142997","Others",1,2
"142998","Others",1,2
"142999","Others",1,2
"143000","Others",1,2
"143001","Others",2,2
"143002","Others",1,2
"143003","USA",0,2
"143004","Others",4,2
"143005","USA",3,2
"143006","USA",3,2
"143007","USA",3,2
"143008","USA",2,2
"143009","Others",2,2
"143010","Others",2,2
"143011","USA",2,2
"143012","USA",2,2
"143013","USA",1,2
"143014","USA",1,2
"143015","Others",0,2
"143016","USA",1,2
"143017","USA",1,2
"143018","USA",0,2
"143019","Others",0,2
"143020","Others",0,2
"143021","Others",0,2
"143022","USA",0,2
"143023","USA",0,2
"143024","USA",0,2
"143025","USA",2,2
"143026","USA",2,2
"143027","USA",2,2
"143028","USA",2,2
"143029","USA",2,2
"143030","USA",2,2
"143031","USA",2,2
"143032","USA",2,2
"143033","USA",1,2
"143034","USA",1,2
"143035","USA",2,2
"143036","Others",1,2
"143037","Others",2,2
"143038","Others",2,2
"143039","USA",2,2
"143040","Others",1,2
"143041","USA",2,2
"143042","USA",2,2
"143043","USA",2,2
"143044","Others",1,2
"143045","USA",2,2
"143046","Others",1,2
"143047","USA",2,2
"143048","USA",2,2
"143049","USA",2,2
"143050","Others",2,2
"143051","Others",1,2
"143052","Others",1,2
"143053","USA",1,2
"143054","Others",0,2
"143055","USA",1,3
"143056","Others",0,2
"143057","USA",0,2
"143058","Others",0,2
"143059","Others",0,2
"143060","USA",7,3
"143061","Others",0,2
"143062","Others",0,2
"143063","Others",0,2
"143064","Others",0,2
"143065","Others",0,2
"143066","Others",0,2
"143067","Others",1,2
"143068","Others",1,2
"143069","Others",1,2
"143070","USA",2,2
"143071","Others",1,2
"143072","USA",0,2
"143073","USA",0,2
"143074","USA",0,2
"143075","USA",0,2
"143076","Others",2,2
"143077","Others",2,2
"143078","Others",2,2
"143079","Others",1,2
"143080","Others",1,2
"143081","USA",1,2
"143082","Others",1,2
"143083","Others",1,2
"143084","Others",0,2
"143085","Others",0,2
"143086","Others",0,2
"143087","Others",0,2
"143088","Others",0,2
"143089","Others",0,2
"143090","Others",2,2
"143091","Others",2,2
"143092","Others",1,2
"143093","Others",0,2
"143094","USA",0,2
"143095","USA",0,2
"143096","USA",0,2
"143097","Others",0,2
"143098","USA",0,2
"143099","Others",0,2
"143100","Others",1,2
"143102","Others",1,2
"143103","Others",1,2
"143104","Others",1,2
"143121","Others",0,2
"143122","Others",0,2
"143123","Others",0,2
"143124","Others",0,2
"143125","USA",0,2
"143126","Others",1,2
"143127","Others",1,2
"143128","Others",1,2
"143129","USA",1,2
"143130","USA",1,2
"143131","USA",1,2
"143132","Others",1,2
"143133","Others",2,2
"143134","Others",1,2
"143135","Others",0,2
"143136","USA",1,2
"143138","Others",0,2
"143139","Others",0,2
"143140","Others",0,2
"143141","Others",0,2
"143142","Others",0,2
"143143","Others",0,2
"143144","Others",0,2
"143145","Others",0,2
"143146","Others",0,2
"143147","Others",0,2
"143152","Others",0,2
"143153","Others",0,2
"143154","Others",0,2
"143155","Others",0,2
"143156","USA",3,2
"143157","USA",3,2
"143158","USA",0,2
"143159","USA",0,2
"143160","USA",0,2
"143161","USA",0,2
"143162","Others",2,2
"143163","Others",2,2
"143164","USA",0,2
"143165","USA",0,3
"143166","USA",2,2
"143167","USA",2,2
"143168","USA",2,2
"143169","Others",1,2
"143170","USA",1,2
"143171","USA",1,2
"143172","USA",1,2
"143173","USA",1,2
"143174","USA",1,2
"143175","USA",1,2
"143176","USA",1,2
"143177","USA",4,2
"143178","USA",1,2
"143179","USA",1,2
"143180","USA",1,2
"143181","USA",2,2
