"Stec ID","Activity","Start datetime","Destination","Status","Activity instance"
144357,"Production","2021-11-23","Others","Start",11793
144358,"Production","2021-11-18","Others","Start",11794
144359,"Production","2021-11-19","USA","Start",11795
144360,"Production","2021-11-22","USA","Start",11796
144361,"Production","2021-10-01","USA","Start",11797
144362,"Production","2021-10-05","USA","Start",11798
144363,"Production","2021-10-06","USA","Start",11799
144364,"Production","2021-10-07","USA","Start",11800
144365,"Production","2021-10-07","USA","Start",11801
144366,"Production","2021-10-08","USA","Start",11802
144367,"Production","2021-10-12","USA","Start",11803
144368,"Production","2021-10-12","USA","Start",11804
144369,"Production","2021-10-13","USA","Start",11805
144370,"Production","2021-10-14","USA","Start",11806
144371,"Production","2021-10-15","USA","Start",11807
144372,"Production","2021-10-15","USA","Start",11808
144373,"Production","2021-10-20","USA","Start",11809
144374,"Production","2021-10-21","USA","Start",11810
144375,"Production","2021-10-22","USA","Start",11811
144376,"Production","2021-10-26","USA","Start",11812
144377,"Production","2021-10-29","USA","Start",11813
144378,"Production","2021-11-19","Others","Start",11814
144379,"Production","2021-11-22","Others","Start",11815
144380,"Production","2021-11-22","Others","Start",11816
144381,"Production","2021-11-22","USA","Start",11817
144382,"Production","2021-11-23","USA","Start",11818
144383,"Production","2021-11-23","USA","Start",11819
144384,"Production","2021-11-23","USA","Start",11820
144385,"Production","2021-11-23","USA","Start",11821
144386,"Production","2021-11-24","USA","Start",11822
144387,"Production","2021-11-24","Others","Start",11823
144388,"Production","2021-11-23","USA","Start",11824
144389,"Production","2021-11-23","USA","Start",11825
144390,"Production","2021-11-23","USA","Start",11826
144391,"Production","2021-11-22","Others","Start",11827
144392,"Production","2021-11-24","USA","Start",11828
144393,"Production","2021-11-24","USA","Start",11829
144394,"Production","2021-11-24","USA","Start",11830
144395,"Production","2021-11-23","Others","Start",11831
144396,"Production","2021-11-24","Others","Start",11832
144397,"Production","2021-11-23","Others","Start",11833
144398,"Production","2021-10-01","USA","Start",11834
144399,"Production","2021-10-01","USA","Start",11835
144400,"Production","2021-10-01","USA","Start",11836
144401,"Production","2021-10-01","USA","Start",11837
144402,"Production","2021-10-13","USA","Start",11838
144403,"Production","2021-10-13","USA","Start",11839
144404,"Production","2021-11-24","Others","Start",11840
144405,"Production","2021-11-23","USA","Start",11841
144406,"Production","2021-11-23","USA","Start",11842
144407,"Production","2021-11-23","USA","Start",11843
144408,"Production","2021-11-23","USA","Start",11844
144409,"Production","2021-11-23","USA","Start",11845
144410,"Production","2021-11-23","Others","Start",11846
144411,"Production","2021-10-13","USA","Start",11847
144413,"Production","2021-10-14","USA","Start",11848
144414,"Production","2021-10-14","USA","Start",11849
144415,"Production","2021-10-14","USA","Start",11850
144416,"Production","2021-10-14","USA","Start",11851
144417,"Production","2021-10-21","USA","Start",11852
144418,"Production","2021-10-21","USA","Start",11853
144419,"Production","2021-10-21","USA","Start",11854
144420,"Production","2021-10-21","USA","Start",11855
144421,"Production","2021-10-22","USA","Start",11856
144422,"Production","2021-10-22","USA","Start",11857
144423,"Production","2021-10-22","USA","Start",11858
144424,"Production","2021-10-22","USA","Start",11859
144425,"Production","2021-10-14","USA","Start",11860
144426,"Production","2021-11-24","Others","Start",11861
144427,"Production","2021-11-24","Others","Start",11862
144428,"Production","2021-11-24","USA","Start",11863
144429,"Production","2021-11-24","USA","Start",11864
144430,"Production","2021-11-24","USA","Start",11865
144431,"Production","2021-11-24","Others","Start",11866
144432,"Production","2021-11-24","Others","Start",11867
144433,"Production","2021-11-24","USA","Start",11868
144434,"Production","2021-11-23","USA","Start",11869
144435,"Production","2021-11-23","USA","Start",11870
144436,"Production","2021-11-23","Others","Start",11871
144437,"Production","2021-11-23","Others","Start",11872
144438,"Production","2021-11-23","USA","Start",11873
144439,"Production","2021-11-23","USA","Start",11874
144440,"Production","2021-11-23","Others","Start",11875
144441,"Production","2021-11-23","USA","Start",11876
144442,"Production","2021-11-23","USA","Start",11877
144443,"Production","2021-11-23","USA","Start",11878
144444,"Production","2021-11-23","USA","Start",11879
144445,"Production","2021-11-23","USA","Start",11880
144446,"Production","2021-11-23","USA","Start",11881
144447,"Production","2021-11-23","Others","Start",11882
144448,"Production","2021-11-22","Others","Start",11883
144449,"Production","2021-11-24","USA","Start",11884
144450,"Production","2021-11-24","USA","Start",11885
144451,"Production","2021-11-24","USA","Start",11886
144452,"Production","2021-11-24","USA","Start",11887
144453,"Production","2021-11-25","USA","Start",11888
144454,"Production","2021-11-25","USA","Start",11889
144455,"Production","2021-11-24","Others","Start",11890
144456,"Production","2021-11-24","USA","Start",11891
144457,"Production","2021-11-24","USA","Start",11892
144458,"Production","2021-11-26","Others","Start",11893
144459,"Production","2021-11-23","USA","Start",11894
144460,"Production","2021-11-23","USA","Start",11895
144461,"Production","2021-11-23","USA","Start",11896
144462,"Production","2021-11-24","USA","Start",11897
144463,"Production","2021-11-24","USA","Start",11898
144464,"Production","2021-11-24","USA","Start",11899
144465,"Production","2021-11-25","USA","Start",11900
144466,"Production","2021-11-25","Others","Start",11901
144467,"Production","2021-11-25","Others","Start",11902
144468,"Production","2021-11-25","Others","Start",11903
144469,"Production","2021-11-26","Others","Start",11904
144470,"Production","2021-11-22","Others","Start",11905
144471,"Production","2021-11-23","Others","Start",11906
144472,"Production","2021-11-23","Others","Start",11907
144473,"Production","2021-11-24","Others","Start",11908
144474,"Production","2021-11-24","Others","Start",11909
144475,"Production","2021-11-24","Others","Start",11910
144476,"Production","2021-11-25","USA","Start",11911
144477,"Production","2021-11-25","USA","Start",11912
144478,"Production","2021-11-25","USA","Start",11913
144479,"Production","2021-11-25","USA","Start",11914
144480,"Production","2021-11-25","USA","Start",11915
144481,"Production","2021-11-25","Others","Start",11916
144482,"Production","2021-11-25","Others","Start",11917
144483,"Production","2021-11-24","Others","Start",11918
144484,"Production","2021-11-25","Others","Start",11919
144485,"Production","2021-11-25","USA","Start",11920
144486,"Production","2021-11-25","USA","Start",11921
144487,"Production","2021-11-25","USA","Start",11922
144488,"Production","2021-11-25","USA","Start",11923
144489,"Production","2021-11-25","Others","Start",11924
144490,"Production","2021-11-25","Others","Start",11925
144491,"Production","2021-11-26","Others","Start",11926
144492,"Production","2021-11-26","USA","Start",11927
144493,"Production","2021-11-24","USA","Start",11928
144494,"Production","2021-11-25","Others","Start",11929
144495,"Production","2021-11-25","USA","Start",11930
144496,"Production","2021-11-25","USA","Start",11931
144497,"Production","2021-11-25","USA","Start",11932
144498,"Production","2021-11-11","Others","Start",11933
144499,"Production","2021-11-12","USA","Start",11934
144500,"Production","2021-11-15","Others","Start",11935
144501,"Production","2021-11-15","Others","Start",11936
144502,"Production","2021-11-15","USA","Start",11937
144503,"Production","2021-11-16","Others","Start",11938
144504,"Production","2021-11-17","Others","Start",11939
144505,"Production","2021-11-17","USA","Start",11940
144506,"Production","2021-11-18","Others","Start",11941
144507,"Production","2021-11-18","USA","Start",11942
144508,"Production","2021-11-19","Others","Start",11943
144509,"Production","2021-11-19","Others","Start",11944
144510,"Production","2021-11-22","USA","Start",11945
144511,"Production","2021-11-22","USA","Start",11946
144512,"Production","2021-11-23","Others","Start",11947
144513,"Production","2021-11-24","Others","Start",11948
144514,"Production","2021-11-26","USA","Start",11949
144515,"Production","2021-11-25","USA","Start",11950
144516,"Production","2021-11-26","USA","Start",11951
144517,"Production","2021-11-26","USA","Start",11952
144518,"Production","2021-11-26","USA","Start",11953
144519,"Production","2021-11-25","Others","Start",11954
144520,"Production","2021-11-26","USA","Start",11955
144521,"Production","2021-11-26","USA","Start",11956
144522,"Production","2021-11-25","Others","Start",11957
144523,"Production","2021-11-25","USA","Start",11958
144524,"Production","2021-11-26","Others","Start",11959
144525,"Production","2021-11-26","USA","Start",11960
144526,"Production","2021-11-19","Others","Start",11961
144527,"Production","2021-11-19","Others","Start",11962
144528,"Production","2021-11-19","Others","Start",11963
144529,"Production","2021-11-19","Others","Start",11964
144530,"Production","2021-11-20","Others","Start",11965
144531,"Production","2021-11-20","Others","Start",11966
144532,"Production","2021-11-20","Others","Start",11967
144533,"Production","2021-11-21","Others","Start",11968
144534,"Production","2021-11-21","Others","Start",11969
144535,"Production","2021-11-22","Others","Start",11970
144536,"Production","2021-11-21","Others","Start",11971
144537,"Production","2021-11-22","Others","Start",11972
144538,"Production","2021-11-22","Others","Start",11973
144539,"Production","2021-11-23","Others","Start",11974
144540,"Production","2021-11-23","Others","Start",11975
144541,"Production","2021-11-23","Others","Start",11976
144542,"Production","2021-11-23","Others","Start",11977
144543,"Production","2021-11-23","Others","Start",11978
144544,"Production","2021-11-24","Others","Start",11979
144545,"Production","2021-11-24","Others","Start",11980
144546,"Production","2021-11-25","Others","Start",11981
144547,"Production","2021-11-26","Others","Start",11982
144548,"Production","2021-11-26","Others","Start",11983
144549,"Production","2021-11-27","Others","Start",11984
144550,"Production","2021-11-01","Canada","Start",11985
144551,"Production","2021-11-02","USA","Start",11986
144552,"Production","2021-11-03","Others","Start",11987
144553,"Production","2021-11-03","USA","Start",11988
144554,"Production","2021-11-04","USA","Start",11989
144555,"Production","2021-11-04","Others","Start",11990
144556,"Production","2021-11-04","Others","Start",11991
144557,"Production","2021-11-05","Others","Start",11992
144558,"Production","2021-11-08","Canada","Start",11993
144559,"Production","2021-11-08","USA","Start",11994
144560,"Production","2021-11-08","USA","Start",11995
144561,"Production","2021-11-09","USA","Start",11996
144562,"Production","2021-11-09","Others","Start",11997
144563,"Production","2021-11-10","USA","Start",11998
144564,"Production","2021-11-11","USA","Start",11999
144565,"Production","2021-11-11","USA","Start",12000
144566,"Production","2021-11-15","Others","Start",12001
144567,"Production","2021-11-15","USA","Start",12002
144568,"Production","2021-11-17","USA","Start",12003
144569,"Production","2021-11-16","Others","Start",12004
144570,"Production","2021-11-23","Others","Start",12005
144571,"Production","2021-11-17","Others","Start",12006
144572,"Production","2021-11-17","Others","Start",12007
144573,"Production","2021-11-19","USA","Start",12008
144574,"Production","2021-11-23","Others","Start",12009
144575,"Production","2021-11-26","Others","Start",12010
144576,"Production","2021-11-26","Others","Start",12011
144577,"Production","2021-11-25","USA","Start",12012
144578,"Production","2021-11-25","USA","Start",12013
144579,"Production","2021-11-25","USA","Start",12014
144580,"Production","2021-11-25","Others","Start",12015
144581,"Production","2021-11-26","USA","Start",12016
144582,"Production","2021-11-26","USA","Start",12017
144583,"Production","2021-11-16","USA","Start",12018
144584,"Production","2021-11-26","Others","Start",12019
144585,"Production","2021-11-29","Others","Start",12020
144586,"Production","2021-11-25","USA","Start",12021
144587,"Production","2021-11-25","USA","Start",12022
144588,"Production","2021-11-25","USA","Start",12023
144589,"Production","2021-11-26","USA","Start",12024
144590,"Production","2021-11-26","USA","Start",12025
144591,"Production","2021-11-22","Others","Start",12026
144592,"Production","2021-11-23","Others","Start",12027
144593,"Production","2021-11-23","Others","Start",12028
144594,"Production","2021-11-25","Others","Start",12029
144595,"Production","2021-11-26","Others","Start",12030
144596,"Production","2021-11-26","Others","Start",12031
144597,"Production","2021-11-26","Others","Start",12032
144598,"Production","2021-11-26","Others","Start",12033
144599,"Production","2021-11-26","Others","Start",12034
144600,"Production","2021-11-24","USA","Start",12035
144601,"Production","2021-11-24","USA","Start",12036
144602,"Production","2021-11-24","USA","Start",12037
144603,"Production","2021-11-24","USA","Start",12038
144604,"Production","2021-11-24","USA","Start",12039
144605,"Production","2021-11-29","USA","Start",12040
144606,"Production","2021-11-29","USA","Start",12041
144607,"Production","2021-11-24","USA","Start",12042
144608,"Production","2021-11-16","USA","Start",12043
144609,"Production","2021-11-22","USA","Start",12044
144610,"Production","2021-11-23","USA","Start",12045
144611,"Production","2021-11-23","USA","Start",12046
144612,"Production","2021-11-24","Others","Start",12047
144613,"Production","2021-11-24","Canada","Start",12048
144614,"Production","2021-11-24","USA","Start",12049
144615,"Production","2021-11-24","USA","Start",12050
144616,"Production","2021-11-25","USA","Start",12051
144617,"Production","2021-11-12","USA","Start",12052
144618,"Production","2021-11-22","USA","Start",12053
144619,"Production","2021-11-22","USA","Start",12054
144620,"Production","2021-11-23","USA","Start",12055
144621,"Production","2021-11-24","USA","Start",12056
144622,"Production","2021-11-24","USA","Start",12057
144623,"Production","2021-11-29","USA","Start",12058
144624,"Production","2021-11-29","USA","Start",12059
144625,"Production","2021-11-29","USA","Start",12060
144626,"Production","2021-11-24","USA","Start",12061
144627,"Production","2021-11-24","USA","Start",12062
144628,"Production","2021-11-24","USA","Start",12063
144629,"Production","2021-11-25","USA","Start",12064
144630,"Production","2021-11-25","USA","Start",12065
144631,"Production","2021-11-29","Others","Start",12066
144632,"Production","2021-11-29","Others","Start",12067
144633,"Production","2021-11-29","USA","Start",12068
144634,"Production","2021-11-24","Others","Start",12069
144635,"Production","2021-11-26","USA","Start",12070
144636,"Production","2021-11-26","USA","Start",12071
144637,"Production","2021-11-27","Others","Start",12072
144638,"Production","2021-11-29","USA","Start",12073
144639,"Production","2021-11-29","USA","Start",12074
144640,"Production","2021-11-26","USA","Start",12075
144641,"Production","2021-11-26","USA","Start",12076
144642,"Production","2021-11-18","USA","Start",12077
144643,"Production","2021-11-04","Others","Start",12078
144644,"Production","2021-11-11","USA","Start",12079
144645,"Production","2021-11-23","USA","Start",12080
144646,"Production","2021-11-24","USA","Start",12081
144647,"Production","2021-11-15","Others","Start",12082
144648,"Production","2021-11-16","USA","Start",12083
144649,"Production","2021-11-16","USA","Start",12084
144650,"Production","2021-11-29","Others","Start",12085
144651,"Production","2021-11-29","Others","Start",12086
144652,"Production","2021-11-29","Others","Start",12087
144653,"Production","2021-11-29","Others","Start",12088
144654,"Production","2021-11-26","Others","Start",12089
144655,"Production","2021-11-29","Others","Start",12090
144656,"Production","2021-11-30","Others","Start",12091
144657,"Production","2021-11-30","Others","Start",12092
144658,"Production","2021-11-30","Others","Start",12093
144659,"Production","2021-11-30","Others","Start",12094
144660,"Production","2021-11-27","USA","Start",12095
144661,"Production","2021-11-30","Others","Start",12096
144662,"Production","2021-11-30","Others","Start",12097
144663,"Production","2021-11-30","Others","Start",12098
144664,"Production","2021-11-30","USA","Start",12099
144665,"Production","2021-11-30","USA","Start",12100
144666,"Production","2021-11-30","Others","Start",12101
144667,"Production","2021-11-30","Others","Start",12102
144668,"Production","2021-11-30","Others","Start",12103
144669,"Production","2021-11-30","Others","Start",12104
144670,"Production","2021-11-30","Others","Start",12105
144671,"Production","2021-11-30","USA","Start",12106
144672,"Production","2021-11-30","Others","Start",12107
144673,"Production","2021-11-30","Others","Start",12108
144674,"Production","2021-11-30","USA","Start",12109
144675,"Production","2021-11-30","USA","Start",12110
144676,"Production","2021-11-30","Others","Start",12111
144677,"Production","2021-11-29","Others","Start",12112
144678,"Production","2021-11-29","Others","Start",12113
144679,"Production","2021-11-17","Others","Start",12114
144680,"Production","2021-11-19","Others","Start",12115
144681,"Production","2021-11-30","Others","Start",12116
144682,"Production","2021-11-30","Others","Start",12117
144683,"Production","2021-10-12","USA","Start",12118
144684,"Production","2021-11-12","USA","Start",12119
144685,"Production","2021-11-30","USA","Start",12120
144686,"Production","2021-11-30","USA","Start",12121
144687,"Production","2021-11-30","USA","Start",12122
144690,"Production","2021-11-30","Others","Start",12123
144691,"Production","2021-11-30","Others","Start",12124
144692,"Production","2021-11-30","USA","Start",12125
144693,"Production","2021-11-30","USA","Start",12126
144694,"Production","2021-11-29","USA","Start",12127
144698,"Production","2021-11-22","USA","Start",12128
144699,"Production","2021-11-23","Canada","Start",12129
144700,"Production","2021-11-24","Canada","Start",12130
144701,"Production","2021-11-25","Canada","Start",12131
144702,"Production","2021-11-05","USA","Start",12132
144703,"Production","2021-11-05","USA","Start",12133
144704,"Production","2021-11-08","USA","Start",12134
144705,"Production","2021-11-08","USA","Start",12135
144706,"Production","2021-11-26","USA","Start",12136
144707,"Production","2021-11-25","Others","Start",12137
144708,"Production","2021-11-26","USA","Start",12138
144709,"Production","2021-11-30","USA","Start",12139
144711,"Production","2021-11-30","Others","Start",12140
144714,"Production","2021-11-30","Others","Start",12141
144715,"Production","2021-11-30","USA","Start",12142
144722,"Production","2021-11-30","Others","Start",12143
144727,"Production","2021-11-29","Others","Start",12144
144728,"Production","2021-11-30","USA","Start",12145
144729,"Production","2021-11-30","USA","Start",12146
144734,"Production","2021-11-22","Others","Start",12147
144735,"Production","2021-11-23","Others","Start",12148
144736,"Production","2021-11-23","Others","Start",12149
144737,"Production","2021-11-23","Others","Start",12150
144738,"Production","2021-11-24","Others","Start",12151
144739,"Production","2021-11-25","Others","Start",12152
144740,"Production","2021-11-25","Others","Start",12153
144741,"Production","2021-11-26","Others","Start",12154
144742,"Production","2021-11-29","Others","Start",12155
144743,"Production","2021-11-30","Others","Start",12156
144744,"Production","2021-11-23","Others","Start",12157
144745,"Production","2021-11-24","Canada","Start",12158
144746,"Production","2021-11-25","USA","Start",12159
144747,"Production","2021-11-26","Others","Start",12160
144749,"Production","2021-11-30","USA","Start",12161
144750,"Production","2021-11-29","USA","Start",12162
144751,"Production","2021-11-29","USA","Start",12163
144753,"Production","2021-11-30","USA","Start",12164
144754,"Production","2021-11-30","USA","Start",12165
144755,"Production","2021-11-30","USA","Start",12166
144756,"Production","2021-11-30","USA","Start",12167
144757,"Production","2021-11-30","USA","Start",12168
144762,"Production","2021-11-17","USA","Start",12169
144768,"Production","2021-11-30","USA","Start",12170
144769,"Production","2021-11-30","USA","Start",12171
144770,"Production","2021-11-30","USA","Start",12172
144771,"Production","2021-11-30","USA","Start",12173
144783,"Production","2021-11-18","Others","Start",12174
144791,"Production","2021-11-29","Others","Start",12175
144792,"Production","2021-11-29","Others","Start",12176
144793,"Production","2021-11-26","Others","Start",12177
144794,"Production","2021-11-29","Others","Start",12178
144795,"Production","2021-11-25","Others","Start",12179
144796,"Production","2021-11-23","Others","Start",12180
144797,"Production","2021-11-30","Others","Start",12181
144798,"Production","2021-11-27","Others","Start",12182
144799,"Production","2021-11-27","Others","Start",12183
144800,"Production","2021-11-28","Others","Start",12184
144801,"Production","2021-11-28","Others","Start",12185
144802,"Production","2021-11-28","Others","Start",12186
144803,"Production","2021-11-28","Others","Start",12187
144809,"Production","2021-11-29","Others","Start",12188
144810,"Production","2021-11-29","Others","Start",12189
144811,"Production","2021-11-30","Others","Start",12190
145049,"Production","2021-11-01","USA","Start",12191
145050,"Production","2021-11-01","USA","Start",12192
145051,"Production","2021-11-01","USA","Start",12193
145052,"Production","2021-11-01","USA","Start",12194
145053,"Production","2021-11-01","USA","Start",12195
145054,"Production","2021-11-01","USA","Start",12196
145055,"Production","2021-11-02","USA","Start",12197
145056,"Production","2021-11-02","USA","Start",12198
145057,"Production","2021-11-02","USA","Start",12199
145058,"Production","2021-11-02","USA","Start",12200
145059,"Production","2021-11-02","USA","Start",12201
145060,"Production","2021-11-02","USA","Start",12202
145061,"Production","2021-11-03","USA","Start",12203
145062,"Production","2021-11-03","USA","Start",12204
145063,"Production","2021-11-03","USA","Start",12205
145064,"Production","2021-11-03","USA","Start",12206
145065,"Production","2021-11-04","USA","Start",12207
145066,"Production","2021-11-04","USA","Start",12208
145067,"Production","2021-11-05","USA","Start",12209
145068,"Production","2021-11-05","USA","Start",12210
145069,"Production","2021-11-05","USA","Start",12211
145070,"Production","2021-11-08","USA","Start",12212
145071,"Production","2021-11-08","USA","Start",12213
145072,"Production","2021-11-08","USA","Start",12214
145073,"Production","2021-11-08","USA","Start",12215
145074,"Production","2021-11-08","USA","Start",12216
145075,"Production","2021-11-09","USA","Start",12217
145076,"Production","2021-11-09","USA","Start",12218
145077,"Production","2021-11-09","USA","Start",12219
145078,"Production","2021-11-09","USA","Start",12220
145079,"Production","2021-11-09","USA","Start",12221
145080,"Production","2021-11-10","USA","Start",12222
145081,"Production","2021-11-10","USA","Start",12223
145082,"Production","2021-11-10","USA","Start",12224
145083,"Production","2021-11-10","USA","Start",12225
145084,"Production","2021-11-10","USA","Start",12226
145085,"Production","2021-11-10","USA","Start",12227
145086,"Production","2021-11-10","USA","Start",12228
145087,"Production","2021-11-11","USA","Start",12229
145088,"Production","2021-11-11","USA","Start",12230
145089,"Production","2021-11-11","USA","Start",12231
145090,"Production","2021-11-11","USA","Start",12232
145091,"Production","2021-11-12","USA","Start",12233
145092,"Production","2021-11-12","USA","Start",12234
145093,"Production","2021-11-12","USA","Start",12235
145094,"Production","2021-11-12","USA","Start",12236
145095,"Production","2021-11-15","USA","Start",12237
145096,"Production","2021-11-15","USA","Start",12238
145097,"Production","2021-11-15","USA","Start",12239
145098,"Production","2021-11-15","USA","Start",12240
145099,"Production","2021-11-15","USA","Start",12241
145100,"Production","2021-11-15","USA","Start",12242
145101,"Production","2021-11-16","USA","Start",12243
145102,"Production","2021-11-16","USA","Start",12244
145103,"Production","2021-11-16","USA","Start",12245
145104,"Production","2021-11-16","USA","Start",12246
145105,"Production","2021-11-16","USA","Start",12247
145106,"Production","2021-11-16","USA","Start",12248
145107,"Production","2021-11-17","USA","Start",12249
145108,"Production","2021-11-17","USA","Start",12250
145109,"Production","2021-11-17","USA","Start",12251
145110,"Production","2021-11-17","USA","Start",12252
145111,"Production","2021-11-18","USA","Start",12253
145112,"Production","2021-11-18","USA","Start",12254
145113,"Production","2021-11-18","USA","Start",12255
145114,"Production","2021-11-18","USA","Start",12256
145115,"Production","2021-11-18","USA","Start",12257
145116,"Production","2021-11-18","USA","Start",12258
145117,"Production","2021-11-18","USA","Start",12259
145118,"Production","2021-11-18","USA","Start",12260
145119,"Production","2021-11-19","USA","Start",12261
145120,"Production","2021-11-19","USA","Start",12262
145121,"Production","2021-11-19","USA","Start",12263
145122,"Production","2021-11-19","USA","Start",12264
145123,"Production","2021-11-22","USA","Start",12265
145124,"Production","2021-11-22","USA","Start",12266
145125,"Production","2021-11-22","USA","Start",12267
145126,"Production","2021-11-22","USA","Start",12268
145127,"Production","2021-11-22","USA","Start",12269
145128,"Production","2021-11-22","USA","Start",12270
145129,"Production","2021-11-22","USA","Start",12271
145130,"Production","2021-11-23","USA","Start",12272
145131,"Production","2021-11-23","USA","Start",12273
145132,"Production","2021-11-23","USA","Start",12274
145133,"Production","2021-11-24","USA","Start",12275
145134,"Production","2021-11-24","USA","Start",12276
145135,"Production","2021-11-24","USA","Start",12277
145136,"Production","2021-11-24","USA","Start",12278
145137,"Production","2021-11-24","USA","Start",12279
145138,"Production","2021-11-24","USA","Start",12280
145139,"Production","2021-11-25","USA","Start",12281
145140,"Production","2021-11-25","USA","Start",12282
145141,"Production","2021-11-25","USA","Start",12283
145142,"Production","2021-11-26","USA","Start",12284
145143,"Production","2021-11-26","USA","Start",12285
145144,"Production","2021-11-26","USA","Start",12286
145145,"Production","2021-11-26","USA","Start",12287
145146,"Production","2021-11-26","USA","Start",12288
145147,"Production","2021-11-29","USA","Start",12289
145148,"Production","2021-11-29","USA","Start",12290
145149,"Production","2021-11-30","USA","Start",12291
145150,"Production","2021-11-30","USA","Start",12292
145151,"Production","2021-11-30","USA","Start",12293
145152,"Production","2021-11-30","USA","Start",12294
145153,"Production","2021-11-30","USA","Start",12295
145154,"Production","2021-11-30","USA","Start",12296
145155,"Production","2021-11-29","USA","Start",12297
145156,"Production","2021-11-29","USA","Start",12298
145157,"Production","2021-11-29","USA","Start",12299
145158,"Production","2021-11-29","Others","Start",12300
145159,"Production","2021-11-30","Others","Start",12301
145160,"Production","2021-11-30","Others","Start",12302
145174,"Production","2021-11-29","Others","Start",12303
145179,"Production","2021-11-29","Others","Start",12304
145180,"Production","2021-11-26","Others","Start",12305
145181,"Production","2021-11-26","Others","Start",12306
145191,"Production","2021-11-30","Canada","Start",12307
145192,"Production","2021-11-30","Canada","Start",12308
145193,"Production","2021-11-30","Canada","Start",12309
145194,"Production","2021-11-19","USA","Start",12310
145195,"Production","2021-11-19","USA","Start",12311
145196,"Production","2021-11-22","Canada","Start",12312
145197,"Production","2021-11-22","Others","Start",12313
145198,"Production","2021-11-23","Others","Start",12314
145236,"Production","2021-11-25","Others","Start",12315
145237,"Production","2021-11-25","Others","Start",12316
145238,"Production","2021-11-25","Others","Start",12317
145239,"Production","2021-11-26","Others","Start",12318
145240,"Production","2021-11-29","Others","Start",12319
145241,"Production","2021-11-29","Others","Start",12320
145242,"Production","2021-11-30","Others","Start",12321
145289,"Production","2021-11-08","Others","Start",12322
145295,"Production","2021-11-03","Others","Start",12323
145371,"Production","2021-11-24","Others","Start",12324
145372,"Production","2021-11-24","USA","Start",12325
145374,"Production","2021-11-24","USA","Start",12326
145375,"Production","2021-11-24","Canada","Start",12327
145376,"Production","2021-11-24","USA","Start",12328
145377,"Production","2021-11-24","Others","Start",12329
145378,"Production","2021-11-24","Others","Start",12330
145379,"Production","2021-11-26","USA","Start",12331
145380,"Production","2021-11-26","USA","Start",12332
145381,"Production","2021-11-27","USA","Start",12333
145382,"Production","2021-11-27","Others","Start",12334
145383,"Production","2021-11-29","USA","Start",12335
145384,"Production","2021-11-29","USA","Start",12336
145387,"Production","2021-11-30","Others","Start",12337
145440,"Production","2021-11-29","Others","Start",12338
145531,"Production","2021-11-04","USA","Start",12339
145532,"Production","2021-11-05","USA","Start",12340
145533,"Production","2021-11-08","USA","Start",12341
145534,"Production","2021-11-08","USA","Start",12342
145535,"Production","2021-11-08","USA","Start",12343
145536,"Production","2021-11-08","USA","Start",12344
145537,"Production","2021-11-09","USA","Start",12345
145538,"Production","2021-11-09","USA","Start",12346
145539,"Production","2021-11-09","USA","Start",12347
145540,"Production","2021-11-09","USA","Start",12348
145541,"Production","2021-11-09","USA","Start",12349
145542,"Production","2021-11-09","USA","Start",12350
145543,"Production","2021-11-10","USA","Start",12351
145544,"Production","2021-11-22","USA","Start",12352
145545,"Production","2021-11-22","USA","Start",12353
145546,"Production","2021-11-03","Others","Start",12354
145547,"Production","2021-11-10","Others","Start",12355
145548,"Production","2021-11-23","Others","Start",12356
145549,"Production","2021-11-29","Others","Start",12357
145550,"Production","2021-11-29","Others","Start",12358
145551,"Production","2021-11-22","USA","Start",12359
145552,"Production","2021-11-23","USA","Start",12360
145556,"Production","2021-11-23","USA","Start",12361
145557,"Production","2021-11-23","USA","Start",12362
145558,"Production","2021-11-23","USA","Start",12363
145559,"Production","2021-11-24","USA","Start",12364
145560,"Production","2021-11-24","USA","Start",12365
145561,"Production","2021-11-24","USA","Start",12366
145562,"Production","2021-11-30","USA","Start",12367
145563,"Production","2021-11-30","USA","Start",12368
145824,"Production","2021-11-03","USA","Start",12369
145825,"Production","2021-11-05","USA","Start",12370
145826,"Production","2021-11-09","USA","Start",12371
145827,"Production","2021-11-11","USA","Start",12372
145828,"Production","2021-11-16","USA","Start",12373
145841,"Production","2021-11-17","USA","Start",12374
145842,"Production","2021-11-19","USA","Start",12375
145844,"Production","2021-11-22","USA","Start",12376
145846,"Production","2021-11-23","USA","Start",12377
145847,"Production","2021-11-23","USA","Start",12378
145848,"Production","2021-11-25","USA","Start",12379
145855,"Production","2021-11-25","USA","Start",12380
145858,"Production","2021-11-26","USA","Start",12381
145860,"Production","2021-11-26","USA","Start",12382
145862,"Production","2021-11-29","USA","Start",12383
145863,"Production","2021-11-29","USA","Start",12384
153052,"Production","2021-05-28","USA","Start",12385
153066,"Production","2021-09-21","USA","Start",12386
153067,"Production","2021-09-21","USA","Start",12387
153068,"Production","2021-09-21","USA","Start",12388
153069,"Production","2021-09-21","USA","Start",12389
129287,"Test","2021-01-04","USA","Start",12390
129288,"Test","2021-01-04","USA","Start",12391
129289,"Test","2021-01-04","USA","Start",12392
129290,"Test","2021-01-04","Others","Start",12393
129291,"Test","2021-01-04","Others","Start",12394
129292,"Test","2021-01-04","Others","Start",12395
129293,"Test","2021-01-04","Others","Start",12396
129294,"Test","2021-01-04","Others","Start",12397
129295,"Test","2021-01-04","Others","Start",12398
